CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,R_Num,F_Num,M_Num,RFM_Numeric,RFM_Score,Segment
15690,485,2,9001.190887962142,3,4,4,3,4,4,11,344,VIP
17827,1061,1,2018.158723211869,1,1,2,1,1,2,4,112,Inactive
15429,1061,1,2096.4276686511857,1,1,2,1,1,2,4,112,Inactive
19076,219,2,2378.8792467814974,4,4,2,4,4,2,10,442,Loyal
13564,1060,1,7150.386501438232,1,1,4,1,1,4,6,114,Inactive
11389,1000,2,6951.945475623479,2,4,4,2,4,4,10,244,At-Risk
17274,1060,1,725.4476812663738,1,1,1,1,1,1,3,111,Inactive
10824,432,2,5045.019716483564,3,4,4,3,4,4,11,344,VIP
12265,1059,1,324.00873149089546,1,1,1,1,1,1,3,111,Inactive
10936,1059,1,2648.7595124539166,1,1,3,1,1,3,5,113,Inactive
16402,1058,1,7018.124193133145,1,1,4,1,1,4,6,114,Inactive
13845,1058,1,2591.7537770667755,1,1,3,1,1,3,5,113,Inactive
11796,1058,1,547.5408662758034,1,1,1,1,1,1,3,111,Inactive
18245,1057,1,6972.910976981579,1,1,4,1,1,4,6,114,Inactive
17214,424,2,7880.741320368497,3,4,4,3,4,4,11,344,VIP
10726,633,2,3539.3040078656995,3,4,3,3,4,3,10,343,VIP
12736,1057,1,400.4906891343101,1,1,1,1,1,1,3,111,Inactive
11913,445,2,3707.2735810433355,3,4,3,3,4,3,10,343,VIP
19788,249,2,7313.7764189449135,4,4,4,4,4,4,12,444,VIP
17657,201,2,5868.744415559054,4,4,4,4,4,4,12,444,VIP
12466,95,3,8722.492331267968,4,4,4,4,4,4,12,444,VIP
19041,1055,1,486.21334324882093,1,1,1,1,1,1,3,111,Inactive
18194,1055,1,3455.2428958447,1,1,3,1,1,3,5,113,Inactive
17906,1054,1,352.1300563923271,1,1,1,1,1,1,3,111,Inactive
14876,172,2,2989.0807674845537,4,4,3,4,4,3,11,443,VIP
17287,1054,1,1458.339790315807,1,1,2,1,1,2,4,112,Inactive
10892,1053,1,118.3937509577945,1,1,1,1,1,1,3,111,Inactive
14675,31,2,9807.908388645406,4,4,4,4,4,4,12,444,VIP
11933,1053,1,1672.5096687932303,1,1,2,1,1,2,4,112,Inactive
11380,431,2,4358.957129524781,3,4,3,3,4,3,10,343,VIP
11290,1052,1,823.6091123218131,1,1,1,1,1,1,3,111,Inactive
11640,1052,1,326.16783623152276,1,1,1,1,1,1,3,111,Inactive
17490,1052,1,436.894661602738,1,1,1,1,1,1,3,111,Inactive
19179,1051,1,55.29851851932462,1,1,1,1,1,1,3,111,Inactive
15016,890,2,7249.069281209109,2,4,4,2,4,4,10,244,At-Risk
19547,1050,1,1019.2022161561447,1,1,2,1,1,2,4,112,Inactive
19752,701,2,6916.625458221293,2,4,4,2,4,4,10,244,At-Risk
19610,1050,1,2859.705516288516,1,1,3,1,1,3,5,113,Inactive
10954,274,2,1487.3749877691498,4,4,2,4,4,2,10,442,Loyal
19175,128,2,414.02978989112813,4,4,1,4,4,1,9,441,Loyal
17291,286,3,7571.630806940366,4,4,4,4,4,4,12,444,VIP
10974,129,2,4546.252249051763,4,4,3,4,4,3,11,443,VIP
14133,1048,1,3736.2283250848905,1,1,3,1,1,3,5,113,Inactive
15370,944,2,3514.857625350928,2,4,3,2,4,3,9,243,At-Risk
13972,1048,1,88.7505598174475,1,1,1,1,1,1,3,111,Inactive
15295,1047,1,729.9334633995174,1,1,1,1,1,1,3,111,Inactive
19105,1047,1,509.69208062654815,1,1,1,1,1,1,3,111,Inactive
18228,1047,1,189.6645904456501,1,1,1,1,1,1,3,111,Inactive
19903,135,2,2012.0835839025308,4,4,2,4,4,2,10,442,Loyal
13020,230,2,1099.5198954754333,4,4,2,4,4,2,10,442,Loyal
18987,1046,1,451.0736525080183,1,1,1,1,1,1,3,111,Inactive
14036,1045,1,613.6111135813921,1,1,1,1,1,1,3,111,Inactive
15068,758,2,2467.4633477277766,2,4,2,2,4,2,8,242,At-Risk
15233,1045,1,440.156946131501,1,1,1,1,1,1,3,111,Inactive
19516,1045,1,1218.3040321564997,1,1,2,1,1,2,4,112,Inactive
10317,1044,1,5941.193098704912,1,1,4,1,1,4,6,114,Inactive
12396,1044,1,8132.677240943012,1,1,4,1,1,4,6,114,Inactive
12162,1044,1,23.818988897800565,1,1,1,1,1,1,3,111,Inactive
11591,1043,1,87.11756555277887,1,1,1,1,1,1,3,111,Inactive
16183,1043,1,2087.220239438105,1,1,2,1,1,2,4,112,Inactive
13930,1043,1,38.238755294364374,1,1,1,1,1,1,3,111,Inactive
11312,1042,1,6611.612422316712,1,1,4,1,1,4,6,114,Inactive
19477,1042,1,4487.375830715455,1,1,3,1,1,3,5,113,Inactive
14311,1042,1,7737.011835555593,1,1,4,1,1,4,6,114,Inactive
17314,1041,1,69.099502994052,1,1,1,1,1,1,3,111,Inactive
12383,1041,1,6609.758859524267,1,1,4,1,1,4,6,114,Inactive
13239,1041,1,5478.885689822135,1,1,4,1,1,4,6,114,Inactive
12139,1041,1,258.22781691696434,1,1,1,1,1,1,3,111,Inactive
11704,1040,1,80.91472638053726,1,1,1,1,1,1,3,111,Inactive
16924,930,2,3091.0047168611186,2,4,3,2,4,3,9,243,At-Risk
10362,1040,1,2123.6036931690846,1,1,2,1,1,2,4,112,Inactive
12604,293,2,8794.837678351181,4,4,4,4,4,4,12,444,VIP
19908,804,2,12413.878967346947,2,4,4,2,4,4,10,244,At-Risk
14286,1039,1,250.3780934657165,1,1,1,1,1,1,3,111,Inactive
13738,1038,1,758.6043807729939,1,1,1,1,1,1,3,111,Inactive
12469,1038,1,689.0428466904289,1,1,1,1,1,1,3,111,Inactive
14795,831,2,1124.3057335618153,2,4,2,2,4,2,8,242,At-Risk
10556,1037,1,4418.327623002797,1,1,3,1,1,3,5,113,Inactive
19017,1037,1,414.69627229331184,1,1,1,1,1,1,3,111,Inactive
12808,574,2,4932.792916698565,3,4,4,3,4,4,11,344,VIP
15150,1036,1,171.86205867875552,1,1,1,1,1,1,3,111,Inactive
12719,849,2,963.3609331714841,2,4,1,2,4,1,7,241,At-Risk
13741,634,2,3815.8667310196465,3,4,3,3,4,3,10,343,VIP
13998,1035,1,6173.290493591464,1,1,4,1,1,4,6,114,Inactive
12403,1034,1,77.51614798576493,1,1,1,1,1,1,3,111,Inactive
18780,1034,1,2417.395879217974,1,1,2,1,1,2,4,112,Inactive
19739,1034,1,8340.742017576715,1,1,4,1,1,4,6,114,Inactive
10294,346,2,4165.137200488058,3,4,3,3,4,3,10,343,VIP
15343,784,2,1203.7670503064014,2,4,2,2,4,2,8,242,At-Risk
19882,1033,1,3885.11433360906,1,1,3,1,1,3,5,113,Inactive
11136,764,2,4443.8044661851,2,4,3,2,4,3,9,243,At-Risk
12064,501,2,5402.209864418408,3,4,4,3,4,4,11,344,VIP
14543,1032,1,2558.511701553051,1,1,2,1,1,2,4,112,Inactive
11007,1031,1,1271.6306659934867,1,1,2,1,1,2,4,112,Inactive
15445,431,3,12688.537699073513,3,4,4,3,4,4,11,344,VIP
15352,1031,1,1531.9582919440802,1,1,2,1,1,2,4,112,Inactive
19439,1031,1,2337.9990859129684,1,1,2,1,1,2,4,112,Inactive
11435,1030,1,4228.011266531991,1,1,3,1,1,3,5,113,Inactive
10571,824,2,1019.3299004319946,2,4,2,2,4,2,8,242,At-Risk
12382,292,2,6553.926594002997,4,4,4,4,4,4,12,444,VIP
19437,1029,1,84.29432035921467,1,1,1,1,1,1,3,111,Inactive
15084,1029,1,1093.817739286845,1,1,2,1,1,2,4,112,Inactive
10277,33,3,3341.5365043730417,4,4,3,4,4,3,11,443,VIP
17059,1029,1,190.39550860525276,1,1,1,1,1,1,3,111,Inactive
11265,1028,1,928.5755027597907,1,1,1,1,1,1,3,111,Inactive
17491,1028,1,3508.218686173979,1,1,3,1,1,3,5,113,Inactive
11040,1027,1,3728.0646899870244,1,1,3,1,1,3,5,113,Inactive
19109,1027,1,2610.7450880723786,1,1,3,1,1,3,5,113,Inactive
18073,1027,1,4080.0648857979113,1,1,3,1,1,3,5,113,Inactive
19077,468,2,5464.852693073712,3,4,4,3,4,4,11,344,VIP
12752,1026,1,1003.5449019306786,1,1,2,1,1,2,4,112,Inactive
18213,1026,1,1854.7146972910177,1,1,2,1,1,2,4,112,Inactive
14569,1026,1,2208.8746715263537,1,1,2,1,1,2,4,112,Inactive
16353,474,2,4744.4581920178325,3,4,3,3,4,3,10,343,VIP
12353,1025,1,474.47850594910904,1,1,1,1,1,1,3,111,Inactive
17437,1025,1,992.8759384041542,1,1,2,1,1,2,4,112,Inactive
14799,1024,1,978.5565294925378,1,1,2,1,1,2,4,112,Inactive
10686,1024,1,171.41228999516323,1,1,1,1,1,1,3,111,Inactive
18476,42,2,8769.760658105257,4,4,4,4,4,4,12,444,VIP
14811,1024,1,2624.938671413712,1,1,3,1,1,3,5,113,Inactive
18954,215,2,11505.834244971775,4,4,4,4,4,4,12,444,VIP
15346,1023,1,1309.291122225881,1,1,2,1,1,2,4,112,Inactive
15043,129,2,7395.304431755697,4,4,4,4,4,4,12,444,VIP
12428,881,2,6038.661421891993,2,4,4,2,4,4,10,244,At-Risk
18220,1022,1,749.8681138452198,1,1,1,1,1,1,3,111,Inactive
19098,1022,1,4049.986687047949,1,1,3,1,1,3,5,113,Inactive
17813,1021,1,4751.071657090483,2,1,3,2,1,3,6,213,Inactive
19645,1021,1,5381.5385204168215,1,1,4,1,1,4,6,114,Inactive
13356,1021,1,494.03126304372245,1,1,1,1,1,1,3,111,Inactive
18707,488,2,4003.826067944101,3,4,3,3,4,3,10,343,VIP
16540,1020,1,3868.1790680968306,2,1,3,2,1,3,6,213,Inactive
10038,798,2,5035.357013957102,2,4,4,2,4,4,10,244,At-Risk
13342,1019,1,4275.457959235392,2,1,3,2,1,3,6,213,Inactive
19078,990,2,6111.712576365406,2,4,4,2,4,4,10,244,At-Risk
12844,1019,1,1047.9354935197857,2,1,2,2,1,2,5,212,Inactive
11098,552,3,7310.548498453088,3,4,4,3,4,4,11,344,VIP
11823,616,2,8024.5082061297135,3,4,4,3,4,4,11,344,VIP
13155,214,4,21759.070449694176,4,4,4,4,4,4,12,444,VIP
13093,396,2,6495.850003950542,3,4,4,3,4,4,11,344,VIP
15658,1017,1,4357.461725098306,2,1,3,2,1,3,6,213,Inactive
13778,1017,1,310.2635759555478,2,1,1,2,1,1,4,211,Inactive
12896,1016,1,4788.745910984892,2,1,3,2,1,3,6,213,Inactive
10988,1016,1,4137.661366042534,2,1,3,2,1,3,6,213,Inactive
14116,1016,1,359.97302510107335,2,1,1,2,1,1,4,211,Inactive
16446,1015,1,2148.0608679079705,2,1,2,2,1,2,5,212,Inactive
14179,1015,1,3116.9208386591717,2,1,3,2,1,3,6,213,Inactive
11682,1015,1,945.023236302705,2,1,1,2,1,1,4,211,Inactive
15626,290,3,7930.054936811947,4,4,4,4,4,4,12,444,VIP
17424,1014,1,627.6890760359464,2,1,1,2,1,1,4,211,Inactive
10933,670,2,921.9348698104347,2,4,1,2,4,1,7,241,At-Risk
13598,1014,1,1126.4565320270806,2,1,2,2,1,2,5,212,Inactive
11980,1013,1,2400.218914247883,2,1,2,2,1,2,5,212,Inactive
13056,1013,1,2702.472668519543,2,1,3,2,1,3,6,213,Inactive
18984,857,2,8593.291563695768,2,4,4,2,4,4,10,244,At-Risk
10791,1012,1,5203.532482816881,2,1,4,2,1,4,7,214,Inactive
16635,1012,1,3561.214531870317,2,1,3,2,1,3,6,213,Inactive
13610,883,3,12348.708260830832,2,4,4,2,4,4,10,244,At-Risk
11607,1011,1,4698.646531190609,2,1,3,2,1,3,6,213,Inactive
15179,848,2,8786.401842969031,2,4,4,2,4,4,10,244,At-Risk
16573,1010,1,4038.8810885283356,2,1,3,2,1,3,6,213,Inactive
15776,548,2,8957.333243673329,3,4,4,3,4,4,11,344,VIP
13676,360,2,7825.0091249508105,3,4,4,3,4,4,11,344,VIP
13380,1009,1,4812.103890625871,2,1,3,2,1,3,6,213,Inactive
18711,49,3,5138.219258189571,4,4,4,4,4,4,12,444,VIP
18782,1009,1,114.32892663070878,2,1,1,2,1,1,4,211,Inactive
11050,1008,1,2241.871874363364,2,1,2,2,1,2,5,212,Inactive
13633,1008,1,2203.017614436401,2,1,2,2,1,2,5,212,Inactive
16342,740,2,6866.104897032611,2,4,4,2,4,4,10,244,At-Risk
10959,1008,1,2121.3735995442726,2,1,2,2,1,2,5,212,Inactive
16059,204,3,10234.536669341807,4,4,4,4,4,4,12,444,VIP
18884,1007,1,206.01901580817974,2,1,1,2,1,1,4,211,Inactive
15655,1007,1,424.39220412257197,2,1,1,2,1,1,4,211,Inactive
14473,1006,1,3249.3143377497554,2,1,3,2,1,3,6,213,Inactive
12946,673,2,11370.671980611667,2,4,4,2,4,4,10,244,At-Risk
17725,1006,1,4947.830586299755,2,1,4,2,1,4,7,214,Inactive
10526,657,2,4900.182599151751,2,4,4,2,4,4,10,244,At-Risk
13224,1005,1,603.9402532214856,2,1,1,2,1,1,4,211,Inactive
11875,633,2,2906.9803667127926,3,4,3,3,4,3,10,343,VIP
11763,1005,1,2629.5796146119915,2,1,3,2,1,3,6,213,Inactive
18712,422,2,2206.907535061707,3,4,2,3,4,2,9,342,Loyal
16644,253,2,2768.455512280677,4,4,3,4,4,3,11,443,VIP
10116,1003,1,699.3593941284244,2,1,1,2,1,1,4,211,Inactive
10583,1002,1,1968.5940337232505,2,1,2,2,1,2,5,212,Inactive
18586,1001,1,730.7667005964598,2,1,1,2,1,1,4,211,Inactive
13788,1001,1,1408.8898525130126,2,1,2,2,1,2,5,212,Inactive
14167,1001,1,4319.932528805424,2,1,3,2,1,3,6,213,Inactive
18465,1001,1,305.3261919922048,2,1,1,2,1,1,4,211,Inactive
18357,1000,1,1924.8696085922572,2,1,2,2,1,2,5,212,Inactive
19759,182,3,13117.458604661526,4,4,4,4,4,4,12,444,VIP
16154,999,1,725.648233809691,2,1,1,2,1,1,4,211,Inactive
15420,999,1,8188.363989873898,2,1,4,2,1,4,7,214,Inactive
18920,999,1,2131.4062190791738,2,1,2,2,1,2,5,212,Inactive
12043,998,1,233.75307735257877,2,1,1,2,1,1,4,211,Inactive
13496,998,1,1296.2035175718258,2,1,2,2,1,2,5,212,Inactive
10778,663,2,2618.693912100871,2,4,3,2,4,3,9,243,At-Risk
10213,997,1,97.61309844652253,2,1,1,2,1,1,4,211,Inactive
13762,997,1,3892.049164973103,2,1,3,2,1,3,6,213,Inactive
19768,997,1,2326.491894021172,2,1,2,2,1,2,5,212,Inactive
13117,996,1,4428.612613724295,2,1,3,2,1,3,6,213,Inactive
18783,996,1,363.43774499061027,2,1,1,2,1,1,4,211,Inactive
12720,995,1,123.81254952618897,2,1,1,2,1,1,4,211,Inactive
19127,689,3,1916.9003796136699,2,4,2,2,4,2,8,242,At-Risk
16047,251,2,6244.507548290746,4,4,4,4,4,4,12,444,VIP
18032,994,1,5259.535063217161,2,1,4,2,1,4,7,214,Inactive
10001,965,2,3192.192836357188,2,4,3,2,4,3,9,243,At-Risk
16368,993,1,211.56630078948587,2,1,1,2,1,1,4,211,Inactive
11949,993,1,2254.578274157456,2,1,2,2,1,2,5,212,Inactive
16732,993,1,1599.1279118260286,2,1,2,2,1,2,5,212,Inactive
17833,602,3,2892.5536602053367,3,4,3,3,4,3,10,343,VIP
10917,238,2,2889.721006433599,4,4,3,4,4,3,11,443,VIP
13174,992,1,2146.9622286316885,2,1,2,2,1,2,5,212,Inactive
17014,992,1,920.026266531009,2,1,1,2,1,1,4,211,Inactive
10089,49,2,1868.3673168006935,4,4,2,4,4,2,10,442,Loyal
11709,991,1,48.562983618168865,2,1,1,2,1,1,4,211,Inactive
13041,991,1,6709.494282475895,2,1,4,2,1,4,7,214,Inactive
10105,910,2,4270.255586225881,2,4,3,2,4,3,9,243,At-Risk
18619,990,1,3601.5813123695157,2,1,3,2,1,3,6,213,Inactive
18508,989,1,4649.841827229566,2,1,3,2,1,3,6,213,Inactive
16082,989,1,465.62802642766525,2,1,1,2,1,1,4,211,Inactive
10634,291,2,1264.934934436265,4,4,2,4,4,2,10,442,Loyal
11925,280,3,9374.512705289137,4,4,4,4,4,4,12,444,VIP
12056,988,1,2608.1988677396794,2,1,3,2,1,3,6,213,Inactive
16917,988,1,810.5369890048927,2,1,1,2,1,1,4,211,Inactive
13144,987,1,5753.776630335716,2,1,4,2,1,4,7,214,Inactive
19631,987,1,422.69870833956026,2,1,1,2,1,1,4,211,Inactive
10552,987,1,7019.755137426009,2,1,4,2,1,4,7,214,Inactive
18907,986,1,106.89664065747532,2,2,1,2,2,1,5,221,Inactive
15383,986,1,3699.611313173959,2,2,3,2,2,3,7,223,Inactive
13911,986,1,138.32455878367952,2,2,1,2,2,1,5,221,Inactive
19905,986,1,362.4025570077462,2,2,1,2,2,1,5,221,Inactive
13389,985,1,1685.9888776282962,2,2,2,2,2,2,6,222,Inactive
19299,985,1,5203.114589407209,2,2,4,2,2,4,8,224,Inactive
18442,305,2,7481.44585789754,3,4,4,3,4,4,11,344,VIP
12430,207,2,2078.200338520688,4,4,2,4,4,2,10,442,Loyal
10458,984,1,2529.1456090886427,2,2,2,2,2,2,6,222,Inactive
10207,877,2,4845.307878637966,2,4,3,2,4,3,9,243,At-Risk
10899,984,1,4149.883680455288,2,2,3,2,2,3,7,223,Inactive
10021,983,1,86.11380203226102,2,2,1,2,2,1,5,221,Inactive
18601,983,1,4321.578967161862,2,2,3,2,2,3,7,223,Inactive
10894,983,1,1529.2908860808404,2,2,2,2,2,2,6,222,Inactive
10514,785,2,4040.417531100298,2,4,3,2,4,3,9,243,At-Risk
17294,360,2,10813.342006800356,3,4,4,3,4,4,11,344,VIP
14904,982,1,3511.319412328133,2,2,3,2,2,3,7,223,Inactive
17867,982,1,517.3627156552956,2,2,1,2,2,1,5,221,Inactive
14109,981,1,1002.2485507509145,2,2,2,2,2,2,6,222,Inactive
17179,852,2,6403.5746024852615,2,4,4,2,4,4,10,244,At-Risk
11560,981,1,1495.81582028569,2,2,2,2,2,2,6,222,Inactive
11266,980,1,222.12169436104548,2,2,1,2,2,1,5,221,Inactive
13638,457,2,4199.448519247847,3,4,3,3,4,3,10,343,VIP
18941,980,1,670.5352465233825,2,2,1,2,2,1,5,221,Inactive
13427,979,1,3019.1267561949944,2,2,3,2,2,3,7,223,Inactive
11927,979,1,5955.462698586137,2,2,4,2,2,4,8,224,Inactive
12356,979,1,305.5411597326797,2,2,1,2,2,1,5,221,Inactive
14790,665,2,4941.555769298885,2,4,4,2,4,4,10,244,At-Risk
10306,978,1,4500.235835543165,2,2,3,2,2,3,7,223,Inactive
17979,881,2,4472.038509820612,2,4,3,2,4,3,9,243,At-Risk
13665,977,1,3012.624488407666,2,2,3,2,2,3,7,223,Inactive
17057,977,1,59.57215994146835,2,2,1,2,2,1,5,221,Inactive
10661,326,3,7331.3279295409775,3,4,4,3,4,4,11,344,VIP
14644,977,1,3784.5855946608426,2,2,3,2,2,3,7,223,Inactive
18503,976,1,6507.966930093776,2,2,4,2,2,4,8,224,Inactive
12920,976,1,8034.0882489910455,2,2,4,2,2,4,8,224,Inactive
18946,975,1,1999.383247408291,2,2,2,2,2,2,6,222,Inactive
16236,461,2,4034.350641629897,3,4,3,3,4,3,10,343,VIP
16078,116,2,4348.071044730609,4,4,3,4,4,3,11,443,VIP
10352,975,1,3613.5169810816374,2,2,3,2,2,3,7,223,Inactive
19094,571,2,1571.6232217968145,3,4,2,3,4,2,9,342,Loyal
17005,974,1,1975.16476166652,2,2,2,2,2,2,6,222,Inactive
10158,974,1,1181.2737045547676,2,2,2,2,2,2,6,222,Inactive
12071,973,1,385.58952107063493,2,2,1,2,2,1,5,221,Inactive
18595,973,1,6621.635357630581,2,2,4,2,2,4,8,224,Inactive
19579,301,2,6252.627346708856,4,4,4,4,4,4,12,444,VIP
13453,316,2,3890.2672432534223,3,4,3,3,4,3,10,343,VIP
16675,972,1,3711.0719625003903,2,2,3,2,2,3,7,223,Inactive
10955,972,1,3268.4898309471787,2,2,3,2,2,3,7,223,Inactive
11712,971,1,520.7552670703612,2,2,1,2,2,1,5,221,Inactive
14703,971,1,1170.9602324328455,2,2,2,2,2,2,6,222,Inactive
16563,618,2,6861.789647760679,3,4,4,3,4,4,11,344,VIP
19465,970,1,251.57418872107027,2,2,1,2,2,1,5,221,Inactive
15631,970,1,5428.791350763876,2,2,4,2,2,4,8,224,Inactive
19633,970,1,2438.489996435468,2,2,2,2,2,2,6,222,Inactive
19989,969,1,2015.7565688936565,2,2,2,2,2,2,6,222,Inactive
11394,969,1,474.6008032153631,2,2,1,2,2,1,5,221,Inactive
19461,133,2,752.752354253287,4,4,1,4,4,1,9,441,Loyal
14732,968,1,313.1070700515433,2,2,1,2,2,1,5,221,Inactive
13714,968,1,33.40175629489612,2,2,1,2,2,1,5,221,Inactive
10529,199,2,1287.2495118932616,4,4,2,4,4,2,10,442,Loyal
12958,968,1,1466.6384184119959,2,2,2,2,2,2,6,222,Inactive
17904,967,1,387.8796803721792,2,2,1,2,2,1,5,221,Inactive
13591,967,1,2384.4721175834234,2,2,2,2,2,2,6,222,Inactive
16895,967,1,699.5804283181162,2,2,1,2,2,1,5,221,Inactive
19131,240,3,17504.86592146099,4,4,4,4,4,4,12,444,VIP
10525,966,1,3725.081949161107,2,2,3,2,2,3,7,223,Inactive
16477,966,1,3062.702808398565,2,2,3,2,2,3,7,223,Inactive
10374,965,1,2600.5275403272685,2,2,3,2,2,3,7,223,Inactive
14648,641,2,855.1942823750703,2,4,1,2,4,1,7,241,At-Risk
12365,965,1,752.663991822817,2,2,1,2,2,1,5,221,Inactive
11525,964,1,5284.2091682574555,2,2,4,2,2,4,8,224,Inactive
10013,964,1,1525.4178332342685,2,2,2,2,2,2,6,222,Inactive
14599,963,1,2495.877124415858,2,2,2,2,2,2,6,222,Inactive
12278,963,1,2332.6405983113887,2,2,2,2,2,2,6,222,Inactive
18321,963,1,3585.878533511204,2,2,3,2,2,3,7,223,Inactive
13814,962,1,288.94513165311224,2,2,1,2,2,1,5,221,Inactive
13216,203,2,2670.2445180480695,4,4,3,4,4,3,11,443,VIP
18219,962,1,3475.397774168199,2,2,3,2,2,3,7,223,Inactive
12113,721,2,10552.249060376906,2,4,4,2,4,4,10,244,At-Risk
14356,961,1,1215.2818822217973,2,2,2,2,2,2,6,222,Inactive
15543,9,2,2188.750293413803,4,4,2,4,4,2,10,442,Loyal
17062,960,1,2114.1060705711043,2,2,2,2,2,2,6,222,Inactive
16430,848,2,6025.287093320718,2,4,4,2,4,4,10,244,At-Risk
13466,959,1,3951.901491851588,2,2,3,2,2,3,7,223,Inactive
13081,784,2,860.7253260742685,2,4,1,2,4,1,7,241,At-Risk
10629,958,1,3719.014128893253,2,2,3,2,2,3,7,223,Inactive
10269,189,2,7624.639844938831,4,4,4,4,4,4,12,444,VIP
15724,958,1,7388.246276243198,2,2,4,2,2,4,8,224,Inactive
15897,958,1,937.8158224434596,2,2,1,2,2,1,5,221,Inactive
19472,957,1,2832.3520934533117,2,2,3,2,2,3,7,223,Inactive
16276,957,1,2029.2790446347728,2,2,2,2,2,2,6,222,Inactive
17115,956,1,3614.2640358456283,2,2,3,2,2,3,7,223,Inactive
16656,956,1,920.6810263445308,2,2,1,2,2,1,5,221,Inactive
10575,956,1,2051.178585470747,2,2,2,2,2,2,6,222,Inactive
17029,955,1,1024.8900634695326,2,2,2,2,2,2,6,222,Inactive
16099,873,2,7854.05398077969,2,4,4,2,4,4,10,244,At-Risk
19499,89,2,3336.525257850716,4,4,3,4,4,3,11,443,VIP
13192,954,1,1787.4095752399642,2,2,2,2,2,2,6,222,Inactive
13178,25,2,1195.3392752241637,4,4,2,4,4,2,10,442,Loyal
16052,755,2,3866.475781005178,2,4,3,2,4,3,9,243,At-Risk
16116,953,1,1539.0983462542956,2,2,2,2,2,2,6,222,Inactive
13568,953,1,3722.8376895171386,2,2,3,2,2,3,7,223,Inactive
19847,953,1,273.30276014474305,2,2,1,2,2,1,5,221,Inactive
19771,952,1,997.4951153136404,2,2,2,2,2,2,6,222,Inactive
12203,952,1,7723.196191803135,2,2,4,2,2,4,8,224,Inactive
11390,952,1,150.8325938722218,2,2,1,2,2,1,5,221,Inactive
11742,373,2,7167.514314806582,3,4,4,3,4,4,11,344,VIP
10619,467,2,6392.517118492685,3,4,4,3,4,4,11,344,VIP
11274,951,1,2304.453412316104,2,2,2,2,2,2,6,222,Inactive
11939,95,2,12404.81131283565,4,4,4,4,4,4,12,444,VIP
13953,950,1,3699.4665986891355,2,2,3,2,2,3,7,223,Inactive
10968,949,1,913.5749698152317,2,2,1,2,2,1,5,221,Inactive
19508,949,1,3376.984738591125,2,2,3,2,2,3,7,223,Inactive
19235,775,2,3840.061491688444,2,4,3,2,4,3,9,243,At-Risk
10281,949,1,2969.868541317736,2,2,3,2,2,3,7,223,Inactive
16262,948,1,3711.214910968054,2,2,3,2,2,3,7,223,Inactive
11058,948,1,3024.5399010670963,2,2,3,2,2,3,7,223,Inactive
14293,948,1,1174.7981273398702,2,2,2,2,2,2,6,222,Inactive
15178,372,2,8873.199890937376,3,4,4,3,4,4,11,344,VIP
16980,567,4,12518.810685707771,3,4,4,3,4,4,11,344,VIP
19200,947,1,350.4338982063602,2,2,1,2,2,1,5,221,Inactive
11229,946,1,1663.3000953552514,2,2,2,2,2,2,6,222,Inactive
19227,534,2,3253.4035130607413,3,4,3,3,4,3,10,343,VIP
14585,946,1,642.514575782667,2,2,1,2,2,1,5,221,Inactive
18467,177,2,4404.35072579149,4,4,3,4,4,3,11,443,VIP
12740,945,1,6628.341242401197,2,2,4,2,2,4,8,224,Inactive
12289,945,1,1554.2633282086217,2,2,2,2,2,2,6,222,Inactive
11239,945,1,3144.186011192815,2,2,3,2,2,3,7,223,Inactive
17473,944,1,8059.919617656264,2,2,4,2,2,4,8,224,Inactive
19400,944,1,1883.6304915613905,2,2,2,2,2,2,6,222,Inactive
17351,943,1,4367.457021778917,2,2,3,2,2,3,7,223,Inactive
16638,943,1,2814.0994815130107,2,2,3,2,2,3,7,223,Inactive
16570,916,2,10737.19181188957,2,4,4,2,4,4,10,244,At-Risk
13249,942,1,979.6396969736184,2,2,2,2,2,2,6,222,Inactive
19110,942,1,2834.617692467777,2,2,3,2,2,3,7,223,Inactive
17595,942,1,674.3595310106807,2,2,1,2,2,1,5,221,Inactive
16294,941,1,2520.6665837337673,2,2,2,2,2,2,6,222,Inactive
16527,941,1,1336.4519086722016,2,2,2,2,2,2,6,222,Inactive
15757,941,1,6265.996822705077,2,2,4,2,2,4,8,224,Inactive
11969,940,1,5002.486690347939,2,2,4,2,2,4,8,224,Inactive
10891,940,1,4472.953690616781,2,2,3,2,2,3,7,223,Inactive
14470,940,1,4302.568312670838,2,2,3,2,2,3,7,223,Inactive
17175,227,2,6667.941287335127,4,4,4,4,4,4,12,444,VIP
19556,939,1,931.3674774871777,2,2,1,2,2,1,5,221,Inactive
18320,939,1,769.4375689850688,2,2,1,2,2,1,5,221,Inactive
19206,915,2,5926.598077914627,2,4,4,2,4,4,10,244,At-Risk
19991,173,2,2550.37503878157,4,4,2,4,4,2,10,442,Loyal
16812,938,1,7413.256618427832,2,2,4,2,2,4,8,224,Inactive
17519,372,2,4114.752439387894,3,4,3,3,4,3,10,343,VIP
19710,937,1,3643.4143242352434,2,2,3,2,2,3,7,223,Inactive
11198,937,1,1255.6527794208114,2,2,2,2,2,2,6,222,Inactive
15238,937,1,2688.348167120556,2,2,3,2,2,3,7,223,Inactive
16089,936,1,1795.5956580364777,2,2,2,2,2,2,6,222,Inactive
16257,868,2,9262.922938414642,2,4,4,2,4,4,10,244,At-Risk
