CustomerID,Recency,Frequency,Monetary,Segment,R_Score,F_Score,M_Score,RFM_Numeric
16574,634,1,4463.964612028892,Loyal,3,2,3,8
15806,571,2,7933.882879719275,VIP,3,4,4,11
16993,632,1,147.79223413360896,Loyal,3,2,1,6
15443,632,1,1615.1349289767843,Loyal,3,2,2,7
10989,631,1,1459.190717841047,Loyal,3,2,2,7
18611,631,1,785.5509545018559,Loyal,3,2,1,6
11774,630,1,4921.095821732371,Loyal,3,2,4,9
10935,630,1,1049.977428143023,Loyal,3,2,2,7
13808,630,1,827.6985526427302,Loyal,3,2,1,6
10331,629,1,593.4870127866345,Loyal,3,2,1,6
17922,629,1,5661.192645447488,Loyal,3,2,4,9
12702,629,1,2122.5207580751726,Loyal,3,2,2,7
15889,628,1,4034.4143774633008,Loyal,3,2,3,8
15054,73,2,7661.469020890148,VIP,4,4,4,12
13868,628,1,4368.150391426675,Loyal,3,2,3,8
10201,380,2,2682.8124348603014,VIP,3,4,3,10
12497,627,1,3325.142701735037,Loyal,3,2,3,8
11842,627,1,4248.078839140988,Loyal,3,2,3,8
19101,551,2,8127.43581073606,VIP,3,4,4,11
17718,626,1,518.6788452567145,Loyal,3,2,1,6
11628,625,1,770.5337264541415,Loyal,3,2,1,6
10386,624,1,136.24805557174977,Loyal,3,2,1,6
16401,59,2,7365.238293526597,VIP,4,4,4,12
14008,299,2,11637.806585666087,VIP,4,4,4,12
12282,623,1,188.50219275170593,Loyal,3,2,1,6
11856,622,1,919.0394291704503,Loyal,3,2,1,6
15476,621,1,2030.4529424153127,Loyal,3,2,2,7
19428,328,2,824.1093149478321,Loyal,3,4,1,8
14669,621,1,453.6908115846384,Loyal,3,2,1,6
19342,621,1,1491.917035428464,Loyal,3,2,2,7
14318,620,1,3478.9318237879656,Loyal,3,2,3,8
17064,620,1,491.46690880502797,Loyal,3,2,1,6
17461,619,1,101.37050294306705,Loyal,3,2,1,6
11819,618,1,968.7655108486023,Loyal,3,2,1,6
11130,618,1,4367.594236065302,Loyal,3,2,3,8
12658,618,1,3616.6173453388924,Loyal,3,2,3,8
13500,617,1,5386.100103665864,Loyal,3,2,4,9
18566,234,3,11376.379395857577,VIP,4,4,4,12
14020,616,1,692.2935109493684,Loyal,3,2,1,6
13259,500,2,1863.266485043183,Loyal,3,4,2,9
11474,256,2,1102.4705783996974,Loyal,4,4,2,10
12242,313,2,2834.2993134147127,VIP,3,4,3,10
13243,615,1,279.89136304066494,Loyal,3,2,1,6
16990,615,1,5006.3866560242,Loyal,3,2,4,9
15160,614,1,4684.169155728785,Loyal,3,2,3,8
13134,614,1,6974.029929892591,Loyal,3,2,4,9
12070,614,1,625.5847854531438,Loyal,3,2,1,6
10359,614,1,888.1466231439563,Loyal,3,2,1,6
11141,233,2,3042.910247066299,VIP,4,4,3,11
11635,95,2,4604.301988632042,VIP,4,4,3,11
13361,612,1,1772.3834431449322,Loyal,3,2,2,7
16583,612,1,7374.5622904810425,Loyal,3,2,4,9
17835,612,1,3508.8813772651815,Loyal,3,2,3,8
10006,611,1,2403.6136446229166,Loyal,3,2,2,7
16564,611,1,7247.99136468577,Loyal,3,2,4,9
19783,156,2,1173.7572947371377,Loyal,4,4,2,10
14928,610,1,1486.7221137927963,Loyal,3,2,2,7
12606,386,3,7029.5947730128655,VIP,3,4,4,11
17611,609,1,1589.4110987188842,Loyal,3,2,2,7
10913,609,1,483.6575839238785,Loyal,3,2,1,6
12011,118,3,1503.8871975375425,Loyal,4,4,2,10
11829,608,1,276.2329607948966,Loyal,3,2,1,6
18767,607,1,1404.074279803348,Loyal,3,2,2,7
16468,529,2,5374.76460819261,VIP,3,4,4,11
10929,465,2,2080.2878757964186,Loyal,3,4,2,9
13699,446,2,9209.710012426458,VIP,3,4,4,11
11054,606,1,4.329488684665542,Loyal,3,2,1,6
15744,606,1,1894.4218720335484,Loyal,3,2,2,7
19649,605,1,6122.55225909136,Loyal,3,2,4,9
19591,604,1,6628.093434054761,Loyal,3,2,4,9
13415,604,1,67.23892166936604,Loyal,3,2,1,6
10442,604,1,4808.846864927002,Loyal,3,2,3,8
16218,603,1,412.42832685840585,Loyal,3,2,1,6
14652,603,1,67.01889867539224,Loyal,3,2,1,6
19370,602,1,1521.8195946234914,Loyal,3,2,2,7
17597,602,1,1142.0583947563907,Loyal,3,2,2,7
14458,343,2,2450.412771267394,Loyal,3,4,2,9
16591,601,1,1533.0369630795753,Loyal,3,2,2,7
19449,601,1,7443.9662768394255,Loyal,3,2,4,9
12309,601,1,918.8184630195985,Loyal,3,2,1,6
16268,600,1,461.5042805701712,Loyal,3,2,1,6
10910,175,2,5898.126333648763,VIP,4,4,4,12
14340,600,1,1380.5106106980006,Loyal,3,2,2,7
14009,459,2,8187.475952145779,VIP,3,4,4,11
16628,214,2,2314.1767007904837,Loyal,4,4,2,10
12169,599,1,2049.75313833331,Loyal,3,2,2,7
12172,4,2,4231.437680626153,VIP,4,4,3,11
15668,341,3,5142.25111186878,VIP,3,4,4,11
18315,598,1,6977.380975161088,Loyal,3,2,4,9
18036,597,1,365.5209688894737,Loyal,3,2,1,6
16789,597,1,807.5906207710431,Loyal,3,2,1,6
10785,597,1,3815.599213399259,Loyal,3,2,3,8
16139,188,2,976.0069628367226,Loyal,4,4,2,10
12416,596,1,1339.841282464226,Loyal,3,2,2,7
18988,466,2,5830.669425382105,VIP,3,4,4,11
14154,595,1,144.04107928291683,Loyal,3,2,1,6
11936,595,1,5171.183004913059,Loyal,3,2,4,9
13807,595,1,3766.8288413568885,Loyal,3,2,3,8
19493,594,1,7790.728547139383,Loyal,3,2,4,9
13236,594,1,1681.2083277625106,Loyal,3,2,2,7
12352,593,1,528.3040901524978,Loyal,3,2,1,6
11932,191,3,12085.602462873685,VIP,4,4,4,12
18556,593,1,4286.973245894166,Loyal,3,2,3,8
14916,593,1,3618.6529257333245,Loyal,3,2,3,8
15498,592,1,123.0033973595105,Loyal,3,2,1,6
10946,592,1,8682.043052693034,Loyal,3,2,4,9
19569,592,1,1329.9918966862303,Loyal,3,2,2,7
11439,591,1,5597.614050338205,Loyal,3,2,4,9
14857,591,1,2335.9703345990624,Loyal,3,2,2,7
10382,590,1,1138.992348250506,Loyal,3,2,2,7
19748,590,1,6152.889268009358,Loyal,3,2,4,9
18491,590,1,1990.2871992190219,Loyal,3,2,2,7
10138,589,1,8203.552611988209,Loyal,3,2,4,9
10358,589,1,504.07363506998524,Loyal,3,2,1,6
19714,588,1,3972.246166489889,Loyal,3,2,3,8
11627,588,1,1896.326843128909,Loyal,3,2,2,7
19495,588,1,3471.845176205762,Loyal,3,2,3,8
16626,587,1,358.02251375731925,Loyal,3,2,1,6
15004,587,1,390.1193646174444,Loyal,3,2,1,6
19326,587,1,104.28516376393932,Loyal,3,2,1,6
13835,585,1,1374.3812517796528,Loyal,3,2,2,7
12151,585,1,2379.989100568395,Loyal,3,2,2,7
19429,585,1,4467.920394294877,Loyal,3,2,3,8
12834,584,1,2073.334082865729,Loyal,3,2,2,7
19190,584,1,1343.5734296784478,Loyal,3,2,2,7
12567,583,1,137.358404683994,Loyal,3,2,1,6
11307,583,1,5506.712279712525,Loyal,3,2,4,9
18848,107,2,3011.153326711386,VIP,4,4,3,11
12660,583,1,2602.0622499368674,Loyal,3,2,3,8
13730,582,1,643.8904773126291,Loyal,3,2,1,6
16207,582,1,888.044306179153,Loyal,3,2,1,6
13162,447,2,6198.718454546382,VIP,3,4,4,11
11140,581,1,1978.5192837146487,Loyal,3,2,2,7
18458,581,1,771.0903805197621,Loyal,3,2,1,6
11708,581,1,4616.90631184362,Loyal,3,2,3,8
13630,317,2,4806.6748527360205,VIP,3,4,3,10
13211,580,1,990.8470288792106,Loyal,3,2,2,7
16538,580,1,8426.054322603788,Loyal,3,2,4,9
19702,580,1,880.5231546571617,Loyal,3,2,1,6
17684,579,1,1763.4823554240759,Loyal,3,2,2,7
11207,578,1,2759.245740546766,Loyal,3,2,3,8
10557,578,1,5677.166999794444,Loyal,3,2,4,9
10882,396,3,7553.521754580355,VIP,3,4,4,11
14761,577,1,5101.9764192774255,Loyal,3,2,4,9
15867,577,1,1455.794924689798,Loyal,3,2,2,7
16963,577,1,146.92504463731922,Loyal,3,2,1,6
17166,576,1,5754.742150295486,Loyal,3,2,4,9
17929,576,1,1264.4955574990508,Loyal,3,2,2,7
17269,576,1,3888.39161980169,Loyal,3,2,3,8
19802,228,2,8859.858995842433,VIP,4,4,4,12
11946,477,2,2640.268194240365,VIP,3,4,3,10
16642,574,1,2789.214323961923,Loyal,3,2,3,8
13825,573,1,3129.7599978833114,Loyal,3,2,3,8
13536,573,1,1513.8325532897727,Loyal,3,2,2,7
16068,573,1,4149.72568972535,Loyal,3,2,3,8
13802,378,2,7341.322128696507,VIP,3,4,4,11
14699,572,1,6700.175991262713,Loyal,3,2,4,9
12819,571,1,4536.944779930203,Loyal,3,2,3,8
14258,570,1,4976.847065804857,Loyal,3,2,4,9
13119,570,1,7323.462202115407,Loyal,3,2,4,9
11863,569,1,6325.56757965909,Loyal,3,2,4,9
10115,569,1,497.6604823105529,Loyal,3,2,1,6
17084,569,1,418.68104124163415,Loyal,3,2,1,6
18016,504,2,10661.869572084379,VIP,3,4,4,11
12384,568,1,1431.2144491560039,Loyal,3,2,2,7
13935,568,1,808.8446786094541,Loyal,3,2,1,6
17742,411,2,2951.781776619526,VIP,3,4,3,10
12490,567,1,1826.2455204291148,Loyal,3,2,2,7
19134,567,1,3816.3042693460507,Loyal,3,2,3,8
17661,566,1,928.6589248487649,Loyal,3,2,1,6
18182,566,1,2254.6278168104513,Loyal,3,2,2,7
12767,565,1,36.416571419055465,Loyal,3,2,1,6
11137,565,1,6582.822879593355,Loyal,3,2,4,9
14117,109,3,5139.892413470775,VIP,4,4,4,12
15845,564,1,1269.03351731445,Loyal,3,2,2,7
14778,564,1,3279.495180054927,Loyal,3,2,3,8
13906,564,1,162.06409654469024,Loyal,3,2,1,6
13637,563,1,2630.5245175055848,Loyal,3,2,3,8
12953,563,1,886.5000746299361,Loyal,3,2,1,6
15929,32,2,1555.350978077644,Loyal,4,4,2,10
10276,562,1,3698.3409051411872,Loyal,3,2,3,8
11999,562,1,48.47469339434293,Loyal,3,2,1,6
11227,562,1,2323.252848522107,Loyal,3,2,2,7
16337,27,2,6485.06136365028,VIP,4,4,4,12
10695,561,1,893.3891364551494,Loyal,3,2,1,6
19501,561,1,79.57802515273602,Loyal,3,2,1,6
14152,560,1,5511.455874635877,Loyal,3,2,4,9
17470,442,2,3318.006394566747,VIP,3,4,3,10
17537,559,1,4411.457537983039,Loyal,3,2,3,8
12841,559,1,6536.576379005497,Loyal,3,2,4,9
18733,559,1,127.97524501369233,Loyal,3,2,1,6
11088,558,1,2290.03977650517,Loyal,3,2,2,7
13363,558,1,4002.3328588280174,Loyal,3,2,3,8
10024,558,1,899.4710054781201,Loyal,3,2,1,6
19764,557,1,1406.607380490141,Loyal,3,2,2,7
14236,311,2,9231.70909450737,VIP,3,4,4,11
19959,556,1,2441.9307488850104,Loyal,3,2,2,7
18068,556,1,3171.5843975014086,Loyal,3,2,3,8
12235,556,1,1428.4599910108054,Loyal,3,2,2,7
18448,555,1,935.0929786354544,Loyal,3,2,1,6
13175,554,1,4065.753197498587,Loyal,3,2,3,8
14897,354,2,5401.455356592651,VIP,3,4,4,11
15037,554,1,2272.029236021761,Loyal,3,2,2,7
17427,237,2,2315.0723757142873,Loyal,4,4,2,10
18605,553,1,941.6983705704076,Loyal,3,2,1,6
11381,552,1,830.4961030397545,Loyal,3,2,1,6
13426,552,1,1811.6901028494976,Loyal,3,2,2,7
13655,552,1,685.7695940172922,Loyal,3,2,1,6
17938,551,1,8459.095880464369,Loyal,3,2,4,9
10187,551,1,1972.7253375204918,Loyal,3,2,2,7
15409,546,2,2049.8737620513693,Loyal,3,4,2,9
12092,550,1,2161.704526960254,Loyal,3,2,2,7
12130,550,1,5850.675909191735,Loyal,3,2,4,9
15242,550,1,3994.141549599544,Loyal,3,2,3,8
15647,549,1,3877.549506494065,Loyal,3,2,3,8
15185,549,1,8767.290764355828,Loyal,3,2,4,9
17913,548,1,5694.393606625945,Loyal,3,2,4,9
17547,548,1,897.902505766781,Loyal,3,2,1,6
17823,548,1,1440.1593711236721,Loyal,3,2,2,7
17355,547,1,1270.425787185736,Loyal,3,2,2,7
16465,547,1,3540.1995527425597,Loyal,3,2,3,8
11497,547,1,261.29467172789316,Loyal,3,2,1,6
12951,546,1,794.996940273275,Loyal,3,2,1,6
11238,545,1,3020.3018294392637,Loyal,3,2,3,8
19165,545,1,3923.0596927072506,Loyal,3,2,3,8
14727,545,1,629.3539070231856,Loyal,3,2,1,6
13965,545,1,2964.030201088609,Loyal,3,2,3,8
15686,544,1,1246.178191239025,Loyal,3,2,2,7
19242,544,1,954.0117305501415,Loyal,3,2,1,6
12780,444,2,6569.714491471752,VIP,3,4,4,11
17398,543,1,864.5682282028632,Loyal,3,2,1,6
11588,543,1,341.7933693592185,Loyal,3,2,1,6
15789,542,1,704.4470379604834,Loyal,3,2,1,6
10436,542,1,2723.746665322632,Loyal,3,2,3,8
12828,167,3,3799.2933325323224,VIP,4,4,3,11
11556,541,1,1780.0442427880653,Loyal,3,2,2,7
17480,507,2,10513.735839565765,VIP,3,4,4,11
16687,540,1,2238.1925469830503,Loyal,3,2,2,7
11589,538,1,1312.8379165751603,Loyal,3,2,2,7
19779,538,1,4671.943196797303,Loyal,3,2,3,8
18851,538,1,3253.4188716081403,Loyal,3,2,3,8
10159,537,1,228.61181743287196,Loyal,3,2,1,6
16555,537,1,187.26451545612187,Loyal,3,2,1,6
18244,536,1,922.0114165624091,Loyal,3,2,1,6
16846,536,1,4681.938644720948,Loyal,3,2,3,8
11228,536,1,2826.7207575546413,Loyal,3,2,3,8
17226,234,2,2429.4302843943074,Loyal,4,4,2,10
15590,535,1,2379.477994634874,Loyal,3,2,2,7
16919,491,2,4550.777262716978,VIP,3,4,3,10
16046,534,1,2892.760339814205,Loyal,3,2,3,8
14945,534,1,812.0740194153879,Loyal,3,2,1,6
17016,533,1,437.4154956044207,Loyal,3,2,1,6
15086,532,1,776.630664726717,Loyal,3,2,1,6
19456,532,1,5941.97947703423,Loyal,3,2,4,9
17161,532,1,1347.685618422768,Loyal,3,2,2,7
11809,531,1,1177.0431998630484,Loyal,3,2,2,7
13167,531,1,2002.2470820618714,Loyal,3,2,2,7
16352,531,1,4301.437445101027,Loyal,3,2,3,8
19009,19,2,3374.8768594216363,VIP,4,4,3,11
16056,530,1,1148.1243125786732,Loyal,3,2,2,7
12437,530,1,811.2988376087849,Loyal,3,2,1,6
19080,128,2,750.7568129348358,Loyal,4,4,1,9
18859,528,1,4911.220732687991,Loyal,3,2,4,9
17818,528,1,787.341605624898,Loyal,3,2,1,6
14728,528,1,1532.8200121860043,Loyal,3,2,2,7
12624,527,1,879.1344282447419,Loyal,3,2,1,6
15738,341,2,5868.264217946406,VIP,3,4,4,11
15793,526,1,778.8781104775177,Loyal,3,2,1,6
14523,526,1,6430.974447846028,Loyal,3,2,4,9
15571,526,1,327.84969684363625,Loyal,3,2,1,6
19010,526,1,3228.9232883848763,Loyal,3,2,3,8
19298,525,1,7231.458912134063,Loyal,3,2,4,9
12224,525,1,9345.083749405288,Loyal,3,2,4,9
16091,498,2,6226.574801600603,VIP,3,4,4,11
16361,380,2,5818.646300196277,VIP,3,4,4,11
11948,312,2,5233.677532922458,VIP,3,4,4,11
17094,523,1,680.4330941695152,Loyal,3,2,1,6
16318,313,2,5028.340423180211,VIP,3,4,4,11
13796,523,1,22.701782713902805,Loyal,3,2,1,6
10234,507,2,3304.0234502410935,VIP,3,4,3,10
19120,522,1,1703.3192548159411,Loyal,3,2,2,7
13607,437,2,6388.860375922461,VIP,3,4,4,11
18043,522,1,7341.187596676405,Loyal,3,2,4,9
10522,521,1,3987.609930910938,Loyal,3,2,3,8
15904,107,2,2567.036928980049,Loyal,4,4,2,10
14888,521,1,8147.686043699477,Loyal,3,2,4,9
19821,450,2,4876.113993681392,VIP,3,4,3,10
15832,520,1,234.76628976634944,Loyal,3,2,1,6
17122,520,1,1940.5562095336263,Loyal,3,2,2,7
15842,519,1,1223.639162629221,Loyal,3,2,2,7
15621,519,1,5267.409801753228,Loyal,3,2,4,9
12587,245,2,5807.8338981307315,VIP,4,4,4,12
19215,518,1,2321.2127399334527,Loyal,3,2,2,7
15672,10,2,4878.992329019745,VIP,4,4,3,11
11378,517,1,8549.94347419103,Loyal,3,2,4,9
11519,517,1,3259.473445734606,Loyal,3,2,3,8
17935,516,1,1122.0111498676677,Loyal,3,2,2,7
16093,516,1,443.3017270588418,Loyal,3,2,1,6
18418,515,1,5310.4651137945375,Loyal,3,2,4,9
15355,515,1,7325.443443172235,Loyal,3,2,4,9
19083,515,1,6040.039552898034,Loyal,3,2,4,9
15574,514,1,1069.9129458684786,Loyal,3,2,2,7
14072,514,1,2788.311082005055,Loyal,3,2,3,8
12257,514,1,6436.9340735965925,Loyal,3,2,4,9
18588,513,1,1731.843557107527,Loyal,3,2,2,7
14424,513,1,1010.0245795201786,Loyal,3,2,2,7
13237,513,1,6438.936040019155,Loyal,3,2,4,9
13893,303,2,2853.9177278636766,VIP,3,4,3,10
12005,512,1,8302.10256173033,Loyal,3,2,4,9
12016,512,1,3069.5877731426654,Loyal,3,2,3,8
19388,512,1,149.70814724033002,Loyal,3,2,1,6
11772,444,2,13124.863576605378,VIP,3,4,4,11
18353,511,1,1455.0903266497435,Loyal,3,2,2,7
13976,511,1,9215.30808419425,Loyal,3,2,4,9
11751,510,1,2005.7442496791548,Loyal,3,2,2,7
17430,510,1,4382.712762054691,Loyal,3,2,3,8
17170,510,1,2562.453344565621,Loyal,3,2,2,7
13220,509,1,1931.1577305624576,Loyal,3,2,2,7
11461,508,1,4128.703119773832,Loyal,3,2,3,8
15184,92,2,12175.252379870184,VIP,4,4,4,12
18547,508,1,166.02094001537841,Loyal,3,2,1,6
11548,507,1,430.5657478336051,Loyal,3,2,1,6
14213,506,1,2706.086300834783,Loyal,3,2,3,8
11673,318,2,11002.437256012608,VIP,3,4,4,11
16708,506,1,300.46656078407756,Loyal,3,2,1,6
12100,505,1,1271.1087261044233,Loyal,3,2,2,7
11815,504,1,5199.218464800888,Loyal,3,2,4,9
13841,504,1,1515.9604641821834,Loyal,3,2,2,7
17011,503,1,456.58162750500134,Loyal,3,2,1,6
10674,503,1,6907.687640623646,Loyal,3,2,4,9
18088,503,1,3393.271667101763,Loyal,3,2,3,8
18578,502,1,3355.3725706642867,Loyal,3,2,3,8
12158,502,1,6940.088833714591,Loyal,3,2,4,9
12661,502,1,1159.5785273697074,Loyal,3,2,2,7
13253,501,1,158.2614691346829,Loyal,3,2,1,6
14979,501,1,4232.698868025309,VIP,3,3,3,9
17703,501,1,2324.4639916356386,Loyal,3,3,2,8
18931,500,1,612.8875162339667,Loyal,3,3,1,7
11401,500,1,400.9046646256195,Loyal,3,3,1,7
13923,499,1,2439.229765423249,Loyal,3,3,2,8
14214,499,1,2829.4460587017884,VIP,3,3,3,9
13227,499,1,1237.2464872493995,Loyal,3,3,2,8
13866,498,1,4402.348384166157,VIP,3,3,3,9
15818,498,1,7306.065201667559,VIP,3,3,4,10
12222,497,1,370.9651247599424,Loyal,3,3,1,7
12792,497,1,497.3604580003104,Loyal,3,3,1,7
19889,497,1,3229.59332063251,VIP,3,3,3,9
14063,496,1,3972.6756055052497,VIP,3,3,3,9
18224,496,1,432.59990363952363,Loyal,3,3,1,7
16198,496,1,2172.838213942013,Loyal,3,3,2,8
14025,495,1,333.34847507017855,Loyal,3,3,1,7
12566,225,2,5416.852530219158,VIP,4,4,4,12
12803,495,1,3685.945187932304,VIP,3,3,3,9
16155,9,2,3772.9237192772302,VIP,4,4,3,11
10719,184,2,3180.160276972035,VIP,4,4,3,11
16516,493,1,1440.377481195037,Loyal,3,3,2,8
14579,493,1,6983.8069422066,VIP,3,3,4,10
10972,70,2,2738.695132118934,VIP,4,4,3,11
13718,493,1,1796.7660313113292,Loyal,3,3,2,8
17395,492,1,867.0232234205879,Loyal,3,3,1,7
14402,492,1,658.9983662586943,Loyal,3,3,1,7
14552,76,2,12242.686018140274,VIP,4,4,4,12
12207,491,1,2292.8518421530052,Loyal,3,3,2,8
18835,491,1,6373.783122323251,VIP,3,3,4,10
18386,490,1,1574.4911161832124,Loyal,3,3,2,8
15345,489,1,3030.6194251128413,VIP,3,3,3,9
13276,489,1,3086.2012229989014,VIP,3,3,3,9
11102,489,1,437.7960038597355,Loyal,3,3,1,7
18584,487,1,6624.207781107162,VIP,3,3,4,10
19171,451,2,325.83584960907797,Loyal,3,4,1,8
16683,486,1,1123.2490279510944,Loyal,3,3,2,8
19744,485,1,2830.160687248067,VIP,3,3,3,9
17659,485,1,8552.10652023647,VIP,3,3,4,10
10025,484,1,44.574468732524544,Loyal,3,3,1,7
16410,276,2,4320.203310383715,VIP,4,4,3,11
13764,298,2,7724.939351902161,VIP,4,4,4,12
16599,483,1,6484.502975902765,VIP,3,3,4,10
15102,483,1,6056.606540782362,VIP,3,3,4,10
17006,482,1,1079.74890024685,Loyal,3,3,2,8
13483,482,1,2105.461562194591,Loyal,3,3,2,8
18682,482,1,9261.584173438558,VIP,3,3,4,10
16707,481,1,1395.2259452733094,Loyal,3,3,2,8
10215,481,1,4272.515914175914,VIP,3,3,3,9
17605,228,2,1431.1398707369913,Loyal,4,4,2,10
19915,480,1,46.135677765189264,Loyal,3,3,1,7
19784,480,1,265.6323462072067,Loyal,3,3,1,7
18350,479,1,802.7805078500398,Loyal,3,3,1,7
14781,479,1,5024.2902135311815,VIP,3,3,4,10
13313,479,1,132.0303091473117,Loyal,3,3,1,7
19968,103,2,3508.9471005692585,VIP,4,4,3,11
17763,478,1,1146.1835626443574,Loyal,3,3,2,8
15939,478,1,3712.44155286904,VIP,3,3,3,9
12295,477,1,7951.509079688944,VIP,3,3,4,10
15685,477,1,871.3631923565417,Loyal,3,3,1,7
11696,477,1,4203.072262725741,VIP,3,3,3,9
12783,476,1,2676.725208318584,VIP,3,3,3,9
15241,476,1,2377.819420101806,Loyal,3,3,2,8
17557,475,1,8250.68308309157,VIP,3,3,4,10
16589,131,2,5075.388270276091,VIP,4,4,4,12
15637,473,1,5482.789721839734,VIP,3,3,4,10
11116,473,1,1353.9660489140044,Loyal,3,3,2,8
10492,472,1,2069.7034658697016,Loyal,3,3,2,8
18811,472,1,840.8960305958612,Loyal,3,3,1,7
17888,472,1,4669.388819223097,VIP,3,3,3,9
16474,472,1,37.744407234230124,Loyal,3,3,1,7
14958,434,2,3882.1561456633226,VIP,3,4,3,10
19797,471,1,103.11090304968975,Loyal,3,3,1,7
12743,470,1,2591.5552500038534,VIP,3,3,3,9
17866,470,1,191.0224263305783,Loyal,3,3,1,7
17160,470,1,2775.132419550077,VIP,3,3,3,9
15451,469,1,3289.0777551167903,VIP,3,3,3,9
18548,469,1,3686.281568704139,VIP,3,3,3,9
19061,468,1,1778.60185583335,Loyal,3,3,2,8
19475,467,1,629.8691945530511,Loyal,3,3,1,7
13642,466,1,2964.4816033841676,VIP,3,3,3,9
12895,465,1,1622.0985264038798,Loyal,3,3,2,8
16593,465,1,1395.0152267735034,Loyal,3,3,2,8
15366,147,2,8174.998991010476,VIP,4,4,4,12
13212,464,1,1372.84441799439,Loyal,3,3,2,8
12409,463,1,4516.694647564537,VIP,3,3,3,9
18199,463,1,3153.5131918069483,VIP,3,3,3,9
13423,463,1,583.814790236001,Loyal,3,3,1,7
16976,463,1,527.0300108204893,Loyal,3,3,1,7
17594,462,1,1129.7908910351873,Loyal,3,3,2,8
15158,462,1,2967.674522192972,VIP,3,3,3,9
13667,462,1,50.42517645475215,Loyal,3,3,1,7
15973,461,1,2463.422395645813,Loyal,3,3,2,8
18277,461,1,449.74968920566494,Loyal,3,3,1,7
12468,437,2,996.558942448522,Loyal,3,4,2,9
16217,460,1,1186.5053185829745,Loyal,3,3,2,8
13619,460,1,4355.467310212599,VIP,3,3,3,9
13583,459,1,345.69673713005324,Loyal,3,3,1,7
13326,458,1,281.19602029352546,Loyal,3,3,1,7
18148,458,1,2027.5289841415208,Loyal,3,3,2,8
12217,243,2,8441.862417913093,VIP,4,4,4,12
14967,458,1,258.0619922849971,Loyal,3,3,1,7
12369,457,1,4943.471880965352,VIP,3,3,4,10
15722,456,1,1908.0708380101569,Loyal,3,3,2,8
14444,456,1,4388.6426010957575,VIP,3,3,3,9
17618,456,1,4690.731302150982,VIP,3,3,3,9
13947,456,1,2675.3299595441526,VIP,3,3,3,9
11676,455,1,70.13301907011545,Loyal,3,3,1,7
11196,455,1,2460.415797144984,Loyal,3,3,2,8
12787,455,1,84.10017996984402,Loyal,3,3,1,7
17432,454,1,665.3833349191103,Loyal,3,3,1,7
19653,454,1,18.89487738541402,Loyal,3,3,1,7
13318,202,2,7605.4292680582,VIP,4,4,4,12
18858,453,1,4140.349625096013,VIP,3,3,3,9
16689,453,1,652.3728866918568,Loyal,3,3,1,7
12176,24,2,8677.1325496257,VIP,4,4,4,12
13743,452,1,3450.1756057082134,VIP,3,3,3,9
13824,451,1,507.64636215453226,Loyal,3,3,1,7
12451,451,1,2118.458305340041,Loyal,3,3,2,8
10628,451,1,140.45013721145932,Loyal,3,3,1,7
17778,450,1,3404.640883778982,VIP,3,3,3,9
13929,449,1,5255.298654565584,VIP,3,3,4,10
12765,449,1,167.26952545299585,Loyal,3,3,1,7
14369,449,1,127.1475976329532,Loyal,3,3,1,7
18307,63,2,2348.92619856533,Loyal,4,4,2,10
14956,448,1,2569.2955929593936,Loyal,3,3,2,8
10692,448,1,3196.942044610937,VIP,3,3,3,9
11105,447,1,1038.622411264386,Loyal,3,3,2,8
13008,447,1,2754.3273407041943,VIP,3,3,3,9
12161,446,1,4613.771797361676,VIP,3,3,3,9
18345,375,2,2922.8870883473423,VIP,3,4,3,10
13786,446,1,2367.4888172383025,Loyal,3,3,2,8
19256,358,2,1401.9056581270036,Loyal,3,4,2,9
19408,444,1,1012.2156914560585,Loyal,3,3,2,8
15520,322,2,3274.915808027592,VIP,3,4,3,10
17423,443,1,760.7952566559328,Loyal,3,3,1,7
16242,442,1,5524.898925471863,VIP,3,3,4,10
11132,442,1,7037.620053338286,VIP,3,3,4,10
16297,441,1,1828.8812945126222,Loyal,3,3,2,8
17812,441,1,598.9229259196511,Loyal,3,3,1,7
14557,441,1,472.05778852518165,Loyal,3,3,1,7
19065,440,1,988.4987149601498,Loyal,3,3,2,8
18275,440,1,6724.671883722812,VIP,3,3,4,10
11422,439,1,715.63621602196,Loyal,3,3,1,7
13180,439,1,321.9209392087631,Loyal,3,3,1,7
14316,439,1,2313.750002764295,Loyal,3,3,2,8
16696,439,1,6570.551993626728,VIP,3,3,4,10
19583,438,1,4496.630463310776,VIP,3,3,3,9
14570,438,1,704.1959735757838,Loyal,3,3,1,7
10270,137,2,6267.47066223002,VIP,4,4,4,12
19582,437,1,1432.54800918946,Loyal,3,3,2,8
13075,79,2,7316.345437148016,VIP,4,4,4,12
10289,436,1,8821.21427877885,VIP,3,3,4,10
13252,435,1,3253.0336510029424,VIP,3,3,3,9
17415,66,2,6868.423219536584,VIP,4,4,4,12
16771,166,2,9873.026754511764,VIP,4,4,4,12
10278,434,1,1851.6982116560473,Loyal,3,3,2,8
14276,433,1,712.1611794131765,Loyal,3,3,1,7
17997,433,1,7601.43637287192,VIP,3,3,4,10
14776,432,1,328.07895363222036,Loyal,3,3,1,7
13832,432,1,1258.009181826487,Loyal,3,3,2,8
18891,432,1,5099.758486105269,VIP,3,3,4,10
16534,430,1,569.3130352846805,Loyal,3,3,1,7
13156,430,1,329.0995756169664,Loyal,3,3,1,7
